case_id,random_seed,speed_kmh,split,case_kind,defects_json
s064_seed96873032_v215_subgrade,96873032,215,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 220.2, ""count"": 60, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.1688, ""damping_factor_eta_c"": 1.0}]"
s064_seed96873032_v215_coupled_fastener_sleeper_void,96873032,215,train,coupled_fastener_sleeper_void,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 279.0, ""count"": 2, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 165.0, ""count"": 5, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.65}]"
s065_seed12550332_v215_baseline,12550332,215,train,baseline,[]
s065_seed12550332_v215_fastener,12550332,215,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 156.0, ""count"": 10, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}]"
s065_seed12550332_v215_sleeper_void,12550332,215,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 160.2, ""count"": 1, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.82}]"
s065_seed12550332_v215_ballast,12550332,215,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 166.8, ""count"": 144, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.7601, ""damping_factor_eta_c"": 1.0}]"
s065_seed12550332_v215_subgrade,12550332,215,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 286.2, ""count"": 106, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.7199, ""damping_factor_eta_c"": 1.0}]"
s065_seed12550332_v215_coupled_subgrade_fastener,12550332,215,train,coupled_subgrade_fastener,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 233.4, ""count"": 134, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.5254, ""damping_factor_eta_c"": 1.0}, {""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 271.8, ""count"": 10, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.25, ""damping_factor_eta_c"": 1.0}]"
s066_seed46101132_v215_baseline,46101132,215,val,baseline,[]
s066_seed46101132_v215_fastener,46101132,215,val,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 241.8, ""count"": 9, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}]"
s066_seed46101132_v215_sleeper_void,46101132,215,val,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 223.8, ""count"": 8, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.82}]"
s066_seed46101132_v215_ballast,46101132,215,val,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 156.6, ""count"": 160, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.7536, ""damping_factor_eta_c"": 1.0}]"
s066_seed46101132_v215_subgrade,46101132,215,val,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 153.0, ""count"": 135, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.7059, ""damping_factor_eta_c"": 1.0}]"
s066_seed46101132_v215_coupled_subgrade_fastener,46101132,215,val,coupled_subgrade_fastener,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 295.2, ""count"": 61, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.1572, ""damping_factor_eta_c"": 1.0}, {""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 285.0, ""count"": 6, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.5, ""damping_factor_eta_c"": 1.0}]"
s067_seed76750189_v215_baseline,76750189,215,val,baseline,[]
s067_seed76750189_v215_fastener,76750189,215,val,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 265.2, ""count"": 5, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}]"
s067_seed76750189_v215_sleeper_void,76750189,215,val,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 291.6, ""count"": 2, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.67}]"
s067_seed76750189_v215_ballast,76750189,215,val,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 172.8, ""count"": 12, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.2937, ""damping_factor_eta_c"": 1.0}]"
s067_seed76750189_v215_subgrade,76750189,215,val,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 157.8, ""count"": 101, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.1393, ""damping_factor_eta_c"": 1.0}]"
s067_seed76750189_v215_coupled_subgrade_ballast,76750189,215,val,coupled_subgrade_ballast,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 255.6, ""count"": 61, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.6771, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 176.4, ""count"": 130, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 4.4439, ""damping_factor_eta_c"": 1.0}]"
s068_seed52458309_v215_baseline,52458309,215,val,baseline,[]
s068_seed52458309_v215_fastener,52458309,215,val,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 207.0, ""count"": 8, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.0, ""damping_factor_eta_c"": 1.0}]"
s068_seed52458309_v215_sleeper_void,52458309,215,val,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 235.8, ""count"": 3, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.98}]"
s068_seed52458309_v215_ballast,52458309,215,val,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 211.2, ""count"": 78, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.5801, ""damping_factor_eta_c"": 1.0}]"
s068_seed52458309_v215_subgrade,52458309,215,val,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 277.8, ""count"": 144, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.7943, ""damping_factor_eta_c"": 1.0}]"
s068_seed52458309_v215_coupled_fastener_sleeper_void,52458309,215,val,coupled_fastener_sleeper_void,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 298.8, ""count"": 7, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.75, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 202.8, ""count"": 1, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.51}]"
s069_seed49194748_v215_baseline,49194748,215,test,baseline,[]
s069_seed49194748_v215_fastener,49194748,215,test,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 288.6, ""count"": 2, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.0, ""damping_factor_eta_c"": 1.0}]"
s069_seed49194748_v215_sleeper_void,49194748,215,test,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 222.6, ""count"": 1, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.12}]"
s069_seed49194748_v215_ballast,49194748,215,test,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 288.0, ""count"": 118, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 4.026, ""damping_factor_eta_c"": 1.0}]"
s069_seed49194748_v215_subgrade,49194748,215,test,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 287.4, ""count"": 96, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.4327, ""damping_factor_eta_c"": 1.0}]"
s069_seed49194748_v215_coupled_subgrade_ballast,49194748,215,test,coupled_subgrade_ballast,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 174.6, ""count"": 158, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.4329, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 196.2, ""count"": 150, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 2.9168, ""damping_factor_eta_c"": 1.0}]"
s070_seed25000043_v215_baseline,25000043,215,test,baseline,[]
s070_seed25000043_v215_fastener,25000043,215,test,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 214.2, ""count"": 3, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.25, ""damping_factor_eta_c"": 1.0}]"
s070_seed25000043_v215_sleeper_void,25000043,215,test,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 253.2, ""count"": 2, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.98}]"
s070_seed25000043_v215_ballast,25000043,215,test,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 297.6, ""count"": 57, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 7.9199, ""damping_factor_eta_c"": 1.0}]"
s070_seed25000043_v215_subgrade,25000043,215,test,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 189.0, ""count"": 100, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.1319, ""damping_factor_eta_c"": 1.0}]"
s070_seed25000043_v215_coupled_fastener_sleeper_void,25000043,215,test,coupled_fastener_sleeper_void,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 189.6, ""count"": 6, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 216.6, ""count"": 6, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.68}]"
s071_seed12458220_v215_baseline,12458220,215,test,baseline,[]
s071_seed12458220_v215_fastener,12458220,215,test,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 264.6, ""count"": 5, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.25, ""damping_factor_eta_c"": 1.0}]"
s071_seed12458220_v215_sleeper_void,12458220,215,test,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 281.4, ""count"": 7, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.96}]"
s071_seed12458220_v215_ballast,12458220,215,test,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 182.4, ""count"": 96, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.7587, ""damping_factor_eta_c"": 1.0}]"
s071_seed12458220_v215_subgrade,12458220,215,test,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 165.6, ""count"": 68, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.1892, ""damping_factor_eta_c"": 1.0}]"
s071_seed12458220_v215_coupled_subgrade_fastener,12458220,215,test,coupled_subgrade_fastener,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 254.4, ""count"": 44, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3644, ""damping_factor_eta_c"": 1.0}, {""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 240.6, ""count"": 3, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.5, ""damping_factor_eta_c"": 1.0}]"
s072_seed56001826_v215_baseline,56001826,215,test,baseline,[]
s072_seed56001826_v215_fastener,56001826,215,test,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 292.2, ""count"": 2, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}]"
s072_seed56001826_v215_sleeper_void,56001826,215,test,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 225.0, ""count"": 2, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.11}]"
s072_seed56001826_v215_ballast,56001826,215,test,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 292.8, ""count"": 18, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.2575, ""damping_factor_eta_c"": 1.0}]"
s072_seed56001826_v215_subgrade,56001826,215,test,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 256.8, ""count"": 46, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3835, ""damping_factor_eta_c"": 1.0}]"
s072_seed56001826_v215_coupled_sleeper_void_ballast,56001826,215,test,coupled_sleeper_void_ballast,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 268.2, ""count"": 6, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.65}, {""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 176.4, ""count"": 75, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.6254, ""damping_factor_eta_c"": 1.0}]"
s073_seed69648059_v250_baseline,69648059,250,train,baseline,[]
s073_seed69648059_v250_fastener,69648059,250,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 288.0, ""count"": 3, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}]"
s073_seed69648059_v250_sleeper_void,69648059,250,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 165.0, ""count"": 7, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.15}]"
s073_seed69648059_v250_ballast,69648059,250,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 153.6, ""count"": 140, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 6.9189, ""damping_factor_eta_c"": 1.0}]"
s073_seed69648059_v250_subgrade,69648059,250,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 280.2, ""count"": 160, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.5977, ""damping_factor_eta_c"": 1.0}]"
s073_seed69648059_v250_coupled_fastener_subgrade,69648059,250,train,coupled_fastener_subgrade,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 216.6, ""count"": 2, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.75, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 192.6, ""count"": 60, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.7296, ""damping_factor_eta_c"": 1.0}]"
s074_seed87908906_v250_baseline,87908906,250,train,baseline,[]
s074_seed87908906_v250_fastener,87908906,250,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 185.4, ""count"": 5, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}]"
s074_seed87908906_v250_sleeper_void,87908906,250,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 292.8, ""count"": 4, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.3}]"
s074_seed87908906_v250_ballast,87908906,250,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 214.2, ""count"": 95, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3791, ""damping_factor_eta_c"": 1.0}]"
s074_seed87908906_v250_subgrade,87908906,250,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 202.8, ""count"": 30, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3504, ""damping_factor_eta_c"": 1.0}]"
s074_seed87908906_v250_coupled_sleeper_void_ballast,87908906,250,train,coupled_sleeper_void_ballast,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 183.0, ""count"": 7, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.88}, {""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 241.2, ""count"": 114, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.6974, ""damping_factor_eta_c"": 1.0}]"
s075_seed68021725_v250_baseline,68021725,250,train,baseline,[]
s075_seed68021725_v250_fastener,68021725,250,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 191.4, ""count"": 8, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}]"
s075_seed68021725_v250_sleeper_void,68021725,250,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 178.8, ""count"": 6, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.57}]"
s075_seed68021725_v250_ballast,68021725,250,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 200.4, ""count"": 104, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.6524, ""damping_factor_eta_c"": 1.0}]"
s075_seed68021725_v250_subgrade,68021725,250,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 240.0, ""count"": 84, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.341, ""damping_factor_eta_c"": 1.0}]"
s075_seed68021725_v250_coupled_subgrade_sleeper_void,68021725,250,train,coupled_subgrade_sleeper_void,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 275.4, ""count"": 53, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.2435, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 279.6, ""count"": 4, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.61}]"
s076_seed48935295_v250_baseline,48935295,250,train,baseline,[]
s076_seed48935295_v250_fastener,48935295,250,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 232.8, ""count"": 2, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}]"
s076_seed48935295_v250_sleeper_void,48935295,250,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 263.4, ""count"": 10, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.83}]"
s076_seed48935295_v250_ballast,48935295,250,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 266.4, ""count"": 110, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.1914, ""damping_factor_eta_c"": 1.0}]"
s076_seed48935295_v250_subgrade,48935295,250,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 245.4, ""count"": 144, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.5439, ""damping_factor_eta_c"": 1.0}]"
s076_seed48935295_v250_coupled_ballast_fastener,48935295,250,train,coupled_ballast_fastener,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 259.8, ""count"": 159, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 4.9908, ""damping_factor_eta_c"": 1.0}, {""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 157.8, ""count"": 5, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.25, ""damping_factor_eta_c"": 1.0}]"
s077_seed91226907_v250_baseline,91226907,250,train,baseline,[]
s077_seed91226907_v250_fastener,91226907,250,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 279.6, ""count"": 7, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.5, ""damping_factor_eta_c"": 1.0}]"
s077_seed91226907_v250_sleeper_void,91226907,250,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 175.2, ""count"": 4, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.65}]"
s077_seed91226907_v250_ballast,91226907,250,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 280.8, ""count"": 14, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.6439, ""damping_factor_eta_c"": 1.0}]"
s077_seed91226907_v250_subgrade,91226907,250,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 150.0, ""count"": 34, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.1005, ""damping_factor_eta_c"": 1.0}]"
s077_seed91226907_v250_coupled_ballast_sleeper_void,91226907,250,train,coupled_ballast_sleeper_void,"[{""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 162.6, ""count"": 120, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.296, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 292.8, ""count"": 5, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.12}]"
s078_seed74088663_v250_baseline,74088663,250,train,baseline,[]
s078_seed74088663_v250_fastener,74088663,250,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 192.6, ""count"": 2, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.75, ""damping_factor_eta_c"": 1.0}]"
s078_seed74088663_v250_sleeper_void,74088663,250,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 274.2, ""count"": 3, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.13}]"
s078_seed74088663_v250_ballast,74088663,250,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 261.0, ""count"": 139, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 5.533, ""damping_factor_eta_c"": 1.0}]"
s078_seed74088663_v250_subgrade,74088663,250,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 208.2, ""count"": 130, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3346, ""damping_factor_eta_c"": 1.0}]"
s078_seed74088663_v250_coupled_sleeper_void_ballast,74088663,250,train,coupled_sleeper_void_ballast,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 229.2, ""count"": 2, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.43}, {""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 288.0, ""count"": 143, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.1724, ""damping_factor_eta_c"": 1.0}]"
s079_seed54432337_v250_baseline,54432337,250,train,baseline,[]
s079_seed54432337_v250_fastener,54432337,250,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 256.8, ""count"": 8, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.75, ""damping_factor_eta_c"": 1.0}]"
s079_seed54432337_v250_sleeper_void,54432337,250,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 211.2, ""count"": 9, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.73}]"
s079_seed54432337_v250_ballast,54432337,250,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 216.6, ""count"": 87, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.5468, ""damping_factor_eta_c"": 1.0}]"
s079_seed54432337_v250_subgrade,54432337,250,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 226.2, ""count"": 118, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.7826, ""damping_factor_eta_c"": 1.0}]"
s079_seed54432337_v250_coupled_subgrade_ballast,54432337,250,train,coupled_subgrade_ballast,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 212.4, ""count"": 114, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.4355, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 297.6, ""count"": 96, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.6193, ""damping_factor_eta_c"": 1.0}]"
s080_seed48623433_v250_baseline,48623433,250,train,baseline,[]
s080_seed48623433_v250_fastener,48623433,250,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 193.2, ""count"": 6, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.75, ""damping_factor_eta_c"": 1.0}]"
s080_seed48623433_v250_sleeper_void,48623433,250,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 299.4, ""count"": 10, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.75}]"
s080_seed48623433_v250_ballast,48623433,250,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 296.4, ""count"": 117, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.4602, ""damping_factor_eta_c"": 1.0}]"
